2800.00,33890
2786.00,33900
2767.00,33910
2791.00,33920
2771.00,33930
2775.00,33940
2800.00,33950
2809.00,33960
2794.00,33970
2816.00,33980
2797.00,33990
2779.00,34000
2782.00,34010
2799.00,34020
2802.00,34030
2786.00,34040
2773.00,34050
2789.00,34060
2758.00,34070
2785.00,34080
2779.00,34090
2823.00,34100
2794.00,34110
2791.00,34120
2794.00,34130
2800.00,34140
2790.00,34150
2800.00,34160
2797.00,34170
2799.00,34180
2798.00,34190
2800.00,34200
2818.00,34210
2807.00,34220
2768.00,34230
2768.00,34240
2779.00,34250
2794.00,34260
2781.00,34270
2792.00,34280
2793.00,34290
2801.00,34300
2789.00,34310
2795.00,34320
2806.00,34330
2778.00,34340
2800.00,34350
2800.00,34360
2794.00,34370
2796.00,34380
2793.00,34390
2782.00,34400
2795.00,34410
2780.00,34420
2786.00,34430
2812.00,34440
2794.00,34450
2765.00,34460
2803.00,34470
2797.00,34480
2805.00,34490
2779.00,34500
2800.00,34510
2792.00,34520
2833.00,34530
2786.00,34540
2836.00,34550
2787.00,34560
2813.00,34570
2788.00,34580
2806.00,34590
2800.00,34600
2811.00,34610
2792.00,34620
2827.00,34630
2798.00,34640
2781.00,34650
2805.00,34660
2790.00,34670
2784.00,34680
2797.00,34690
2791.00,34700
2817.00,34710
2778.00,34720
2811.00,34730
2783.00,34740
2810.00,34750
2782.00,34760
2826.00,34770
2779.00,34780
2811.00,34790
2751.00,34800
2797.00,34810
2759.00,34820
2800.00,34830
2763.00,34840
2811.00,34850
2756.00,34860
2823.00,34870
2802.00,34880
2768.00,34890
2751.00,34900
2786.00,34910
2768.00,34920
2774.00,34930
2768.00,34940
2797.00,34950
2752.00,34960
2789.00,34970
2768.00,34980
2789.00,34990
2753.00,35000
2791.00,35010
2768.00,35020
2775.00,35030
2800.00,35040
2787.00,35050
2769.00,35060
2784.00,35070
2774.00,35080
2795.00,35090
2767.00,35100
2783.00,35110
2774.00,35120
2783.00,35130
2780.00,35140
2799.00,35150
2768.00,35160
2800.00,35170
2762.00,35180
2798.00,35190
2791.00,35200
2781.00,35210
2795.00,35220
2773.00,35230
2782.00,35240
2786.00,35250
2779.00,35260
2801.00,35270
2814.00,35280
2798.00,35290
2802.00,35300
2825.00,35310
2787.00,35320
2797.00,35330
2789.00,35340
2809.00,35350
2800.00,35360
2789.00,35370
2800.00,35380
2810.00,35390
2796.00,35400
2789.00,35410
2773.00,35420
2793.00,35430
2799.00,35440
2794.00,35450
2793.00,35460
2795.00,35470
2781.00,35480
2800.00,35490
2820.00,35500
2830.00,35510
2789.00,35520
2784.00,35530
2797.00,35540
2807.00,35550
2803.00,35560
2802.00,35570
2797.00,35580
2830.00,35590
2819.00,35600
2809.00,35610
2803.00,35620
2770.00,35630
2813.00,35640
2791.00,35650
2805.00,35660
2781.00,35670
2806.00,35680
2774.00,35690
2807.00,35700
2785.00,35710
2803.00,35720
2779.00,35730
2802.00,35740
2771.00,35750
2803.00,35760
2778.00,35770
2803.00,35780
2778.00,35790
2800.00,35800
2784.00,35810
2800.00,35820
2789.00,35830
2816.00,35840
2768.00,35850
2800.00,35860
2774.00,35870
2816.00,35880
2773.00,35890
2810.00,35900
2791.00,35910
2815.00,35920
2788.00,35930
2813.00,35940
2769.00,35950
2767.00,35960
2770.00,35970
2795.00,35980
2777.00,35990
2789.00,36000
2767.00,36010
2795.00,36020
2759.00,36030
2798.00,36040
2769.00,36050
2778.00,36060
2774.00,36070
2789.00,36080
2806.00,36090
2768.00,36100
2777.00,36110
2797.00,36120
2783.00,36130
2799.00,36140
2793.00,36150
2815.00,36160
2797.00,36170
2832.00,36180
2754.00,36190
2813.00,36200
2786.00,36210
2798.00,36220
2767.00,36230
2825.00,36240
2770.00,36250
2773.00,36260
2751.00,36270
2790.00,36280
2783.00,36290
2797.00,36300
2769.00,36310
2767.00,36320
2790.00,36330
2785.00,36340
2782.00,36350
2786.00,36360
2794.00,36370
2768.00,36380
2768.00,36390
2791.00,36400
2803.00,36410
2795.00,36420
2777.00,36430
2787.00,36440
2789.00,36450
2771.00,36460
2794.00,36470
2797.00,36480
2799.00,36490
2783.00,36500
2800.00,36510
2813.00,36520
2803.00,36530
2803.00,36540
2845.00,36550
2801.00,36560
2848.00,36570
2802.00,36580
2842.00,36590
2826.00,36600
2820.00,36610
2780.00,36620
2800.00,36630
2759.00,36640
2787.00,36650
2779.00,36660
2806.00,36670
2790.00,36680
2794.00,36690
2768.00,36700
2799.00,36710
2782.00,36720
2791.00,36730
2768.00,36740
2819.00,36750
2798.00,36760
2812.00,36770
2795.00,36780
2797.00,36790
2810.00,36800
2834.00,36810
2802.00,36820
2826.00,36830
2817.00,36840
2786.00,36850
2789.00,36860
2813.00,36870
2770.00,36880
2809.00,36890
2781.00,36900
2800.00,36910
2800.00,36920
2835.00,36930
2777.00,36940
