2839.00,8225
2831.00,8230
2826.00,8235
2818.00,8240
2839.00,8245
2833.00,8250
2829.00,8255
2823.00,8260
2851.00,8265
2815.00,8270
2821.00,8275
2825.00,8280
2837.00,8285
2821.00,8290
2821.00,8295
2826.00,8300
2843.00,8305
2814.00,8310
2817.00,8315
2816.00,8320
2833.00,8325
2826.00,8330
2834.00,8335
2836.00,8340
2863.00,8345
2819.00,8350
2826.00,8355
2813.00,8360
2831.00,8365
2823.00,8370
2815.00,8375
2843.00,8380
2832.00,8385
2823.00,8390
2829.00,8395
2851.00,8400
2834.00,8405
2825.00,8410
2818.00,8415
2843.00,8420
2822.00,8425
2842.00,8430
2817.00,8435
2830.00,8440
2818.00,8445
2832.00,8450
2843.00,8455
2839.00,8460
2832.00,8465
2807.00,8470
2828.00,8475
2832.00,8480
2818.00,8485
2800.00,8490
2843.00,8495
2832.00,8500
2822.00,8505
2805.00,8510
2823.00,8515
2843.00,8520
2807.00,8525
2820.00,8530
2875.00,8535
2838.00,8540
2821.00,8545
2814.00,8550
2832.00,8555
2846.00,8560
2832.00,8565
2809.00,8570
2832.00,8575
2832.00,8580
2803.00,8585
2819.00,8590
2842.00,8595
2830.00,8600
2829.00,8605
2833.00,8610
2852.00,8615
2833.00,8620
2803.00,8625
2800.00,8630
2839.00,8635
2835.00,8640
2821.00,8645
2847.00,8650
2857.00,8655
2842.00,8660
2804.00,8665
2837.00,8670
2830.00,8675
2830.00,8680
2817.00,8685
2845.00,8690
2839.00,8695
2834.00,8700
2823.00,8705
2879.00,8710
2815.00,8715
2809.00,8720
2807.00,8725
2843.00,8730
2831.00,8735
2859.00,8740
2783.00,8745
2837.00,8750
2845.00,8755
2835.00,8760
2864.00,8765
2849.00,8770
2848.00,8775
2811.00,8780
2819.00,8785
2836.00,8790
2836.00,8795
2809.00,8800
2823.00,8805
2838.00,8810
2834.00,8815
2832.00,8820
2849.00,8825
2834.00,8830
2842.00,8835
2807.00,8840
2841.00,8845
2823.00,8850
2824.00,8855
2817.00,8860
2851.00,8865
2867.00,8870
2832.00,8875
2832.00,8880
2864.00,8885
2861.00,8890
2864.00,8895
2843.00,8900
2835.00,8905
2823.00,8910
2858.00,8915
2867.00,8920
